sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,weight,status,visibility,tax_class_name,qty,is_in_stock,url_key,meta_title,meta_description,meta_keywords,manufacturer,image,small_image,thumbnail,additional_images
643,Default,simple,Categorias/Retrovisores,base,RETROVISOR FAZER 250 MODELO ORIGINAL 19/20 DIR/ESQ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,0.01,,,,0.46000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11473.jpg,catalog/products/11473.jpg,catalog/products/11473.jpg,"catalog/products/11473.jpg,catalog/products/11856.jpg,catalog/products/11857.jpg"
644,Default,simple,Categorias/Retrovisores,base,RETROVISOR NMAX 160 19/20 /NEO 125/CROSSER 150/FACTOR 150/FAZER 150 18/20 MODELO ORIGINAL DIR/ESQ ,"RETROVISOR NMAX 160 19/20 

NEO 125 19/20
CROSSER 150 19/20
FAZER 150 18/20
FACTOR 150 19/20

Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,0.01,,,,0.42000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11472.jpg,catalog/products/11472.jpg,catalog/products/11472.jpg,"catalog/products/11472.jpg,catalog/products/11858.jpg,catalog/products/11859.jpg"
645,Default,simple,Categorias/Retrovisores,base,RETROVISOR BIZ 125 MODELO 19/20 PADRAO HONDA DIR/ESQ (ROSCA ESQUERDA),"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,0.01,,,,0.45000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11468.jpg,catalog/products/11468.jpg,catalog/products/11468.jpg,"catalog/products/11468.jpg,catalog/products/11469.jpg,catalog/products/11860.jpg"
646,Default,simple,Categorias/Retrovisores,base,RETROVISOR XTZ LANDER 250 MODELO ORIGINAL 19/20 DIR/ESQ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,0.01,,,,0.28000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11466.jpg,catalog/products/11466.jpg,catalog/products/11466.jpg,"catalog/products/11466.jpg,catalog/products/11467.jpg,catalog/products/11861.jpg"
630,Default,simple,Categorias/Retrovisores,base,RETROVISOR SH300I MODELO 2016 PADRAO HONDA DIR/ESQ (ROSCA ESQUERDA),"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,0.01,,,,0.43000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11020.jpg,catalog/products/11020.jpg,catalog/products/11020.jpg,"catalog/products/11020.jpg,catalog/products/11021.jpg,catalog/products/11863.jpg"
649,Default,simple,Categorias/Retrovisores,base,RETROVISOR BMW GS 650/800 HASTE CURTA PADRAO HONDA DIR/ESQ,"Injeção interna

Articulação a mola
Excelente acabamento , idêntico ao original.",,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11461.jpg,catalog/products/11461.jpg,catalog/products/11461.jpg,"catalog/products/11461.jpg,catalog/products/11462.jpg,catalog/products/11463.jpg"
650,Default,simple,Categorias/Retrovisores,base,RETROVISOR BMW GS 650/800 HASTE CURTA PADRAO YAM. DIR/ESQ,"Injeção interna, 

Excelente acabamento e idêntico ao original.",,0.01,,,,0.46000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11746.jpg,catalog/products/11746.jpg,catalog/products/11746.jpg,"catalog/products/11746.jpg,catalog/products/11864.jpg,catalog/products/11865.jpg"
662,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI BMW GS 650/ F 800 PADRAO HONDA DIR/ESQ,"O Retrovisor Mini BMW da AWA Motos é exclusividade no mercado e fabricado cuidando de todos os detalhes.

A Injeção é interna, assim a capa do retrovisor não tem nenhuma marca, pintura eletrostática , fixação do espelho por contração, resultado em um retrovisor com  qualidade. 

O retrovisor Mini BMW da AWA Motos é o mais completo do mercado.",,0.01,,,,0.34000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11453.jpg,catalog/products/11453.jpg,catalog/products/11453.jpg,catalog/products/11453.jpg
663,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI BMW GS 650/ F 800 PADRAO YAMAHA DIR/ESQ,"O Retrovisor Mini BMW da AWA Motos é exclusividade no mercado e fabricado cuidando de todos os detalhes.

A Injeção é interna, assim a capa do retrovisor não tem nenhuma marca, pintura eletrostática , fixação do espelho por contração, resultado em um retrovisor com  qualidade. 

O retrovisor Mini BMW da AWA Motos é o mais completo do mercado.",,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11640.jpg,catalog/products/11640.jpg,catalog/products/11640.jpg,"catalog/products/11640.jpg,catalog/products/11641.jpg"
668,Default,simple,Categorias/Retrovisores,base,RETROVISOR BMW GS 650/800 HASTE 90° PADRAO HONDA DIR/ESQ,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11749.jpg,catalog/products/11749.jpg,catalog/products/11749.jpg,catalog/products/11749.jpg
680,Default,simple,Categorias/Retrovisores,base,RETROVISOR XRE 300 MOD. 13/24 HASTE LONGA ROSCA M10 HONDA DIR/ESQ (USO SEM ADAPTADOR),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11760.jpg,catalog/products/11760.jpg,catalog/products/11760.jpg,"catalog/products/11760.jpg,catalog/products/11867.jpg,catalog/products/11868.jpg"
501 CV,Default,simple,Categorias/Retrovisores,base,RETROVISOR TITAN 2000 03 D E ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,12.9500,,,,0.41000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10801.jpg,catalog/products/10801.jpg,catalog/products/10801.jpg,"catalog/products/10801.jpg,catalog/products/10802.jpg,catalog/products/11869.jpg"
613 CV,Default,simple,Categorias/Retrovisores,base,RETROVISOR TITAN 150 PADRAO YAMAHA D/E ,CÓDIGO CRIADO ESPECIALMENTE PARA PEÇAS DA TRAXX QUE SERÃO TRANSFORMADAS E VENDIDAS NA LINHA DE RETROVISORES ORIGINAIS.,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11510.jpg,catalog/products/11510.jpg,catalog/products/11510.jpg,catalog/products/11510.jpg
614 CV,Default,simple,Categorias/Retrovisores,base,RETROVISOR BIZ 125 PADRAO YAMAHA DIR/ESQ CONVEXO,CÓDIGO CRIADO ESPECIALMENTE PARA PEÇAS DA TRAXX QUE SERÃO TRANSFORMADAS E VENDIDAS NA LINHA DE RETROVISORES ORIGINAIS.,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11745.jpg,catalog/products/11745.jpg,catalog/products/11745.jpg,catalog/products/11745.jpg
540,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 2000 ARTICULADO D/E YAM.,"Retrovisor possui acabamento com injeção interna,
Retrovisores que possuem a articulação em esfera, nossa conformação de aço é a frio,
Temos retrovisores com conformação por mola,
Pintura eletrostática,
Ajuste com porca e parafuso,
Fixação do espelho por contração

",,9.9500,,,,0.33000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11591.jpg,catalog/products/11591.jpg,catalog/products/11591.jpg,"catalog/products/11591.jpg,catalog/products/11592.jpg"
584,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI BIZ 125 ARTICULADO D/E,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,7.9900,,,,0.31000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10963.jpg,catalog/products/10963.jpg,catalog/products/10963.jpg,"catalog/products/10963.jpg,catalog/products/10964.jpg,catalog/products/11870.jpg"
558,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI BIZ 125 D/E,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,7.4500,,,,0.27000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10926.jpg,catalog/products/10926.jpg,catalog/products/10926.jpg,"catalog/products/10926.jpg,catalog/products/10927.jpg,catalog/products/10928.jpg"
559,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI BIZ 125 D/E YAM.,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,7.4500,,,,0.27000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11612.jpg,catalog/products/11612.jpg,catalog/products/11612.jpg,"catalog/products/11612.jpg,catalog/products/11613.jpg,catalog/products/11878.jpg"
537,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI CB 300 PRETO D/E,"Acabamento com injeção interna,
Articulação por mola
Pintura eletrostática,
Fixação do espelho por contração.",,12.6700,,,,0.23000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10896.jpg,catalog/products/10896.jpg,catalog/products/10896.jpg,"catalog/products/10896.jpg,catalog/products/10897.jpg,catalog/products/10898.jpg"
538,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI CB 300 PRETO D/E YAM.,"Acabamento com injeção interna,
Articulação por mola
Pintura eletrostática,
Fixação do espelho por contração.

",,12.6700,,,,0.26000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11589.jpg,catalog/products/11589.jpg,catalog/products/11589.jpg,"catalog/products/11589.jpg,catalog/products/11590.jpg,catalog/products/11879.jpg"
585,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI DT 200 MOD. HONDA 90o UNIV. PRETO D/E,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,10.1500,,,,0.33000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10965.jpg,catalog/products/10965.jpg,catalog/products/10965.jpg,"catalog/products/10965.jpg,catalog/products/10966.jpg,catalog/products/11880.jpg"
2225,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI REDONDO CR. D/E YAM.,"Retrovisor possui acabamento com injeção interna, em ABS
Possuem a articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Garantia de cromeação
Fixação do espelho por contração

",,24.3000,,,,0.29000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11403.jpg,catalog/products/11403.jpg,catalog/products/11403.jpg,"catalog/products/11403.jpg,catalog/products/11404.jpg,catalog/products/11882.jpg"
577,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 125/150 MODELO 2014 DIR/ESQ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,7.9900,,,,0.32000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10956.jpg,catalog/products/10956.jpg,catalog/products/10956.jpg,"catalog/products/10956.jpg,catalog/products/10957.jpg,catalog/products/11884.jpg"
578,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 2014 125/150 D/E YAM.,"Retrovisor possui acabamento com injeção interna,
Retrovisores que possuem a articulação em esfera, nossa conformação de aço é a frio,
Temos retrovisores com conformação por mola,
Pintura eletrostática,
Ajuste com porca e parafuso,
Fixação do espelho por contração

",,7.9900,,,,0.32000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11626.jpg,catalog/products/11626.jpg,catalog/products/11626.jpg,"catalog/products/11626.jpg,catalog/products/11627.jpg,catalog/products/11885.jpg"
580,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 150 ARTICULADO D/E YAM.,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,9.9500,,,,0.32000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11519.jpg,catalog/products/11519.jpg,catalog/products/11519.jpg,"catalog/products/11519.jpg,catalog/products/11520.jpg,catalog/products/11886.jpg"
533,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 150 D/E ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,7.2000,,,,0.29000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10890.jpg,catalog/products/10890.jpg,catalog/products/10890.jpg,"catalog/products/10890.jpg,catalog/products/10891.jpg,catalog/products/10892.jpg"
581,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 2014 ARTICULADO D/E,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,11.9000,,,,0.35000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10961.jpg,catalog/products/10961.jpg,catalog/products/10961.jpg,"catalog/products/10961.jpg,catalog/products/10962.jpg,catalog/products/11887.jpg"
582,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 2014 ARTICULADO D/E YAM.,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,11.9000,,,,0.34000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11628.jpg,catalog/products/11628.jpg,catalog/products/11628.jpg,"catalog/products/11628.jpg,catalog/products/11629.jpg,catalog/products/11888.jpg"
560,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TWISTER D/E CBX 250                                            ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,8.8500,,,,0.27000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10929.jpg,catalog/products/10929.jpg,catalog/products/10929.jpg,"catalog/products/10929.jpg,catalog/products/10930.jpg,catalog/products/10931.jpg"
561,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TWISTER D/E YAM.                                                    ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,8.8500,,,,0.29000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11614.jpg,catalog/products/11614.jpg,catalog/products/11614.jpg,"catalog/products/11614.jpg,catalog/products/11615.jpg,catalog/products/11889.jpg"
550,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI YBR D/E YAM.,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,7.7500,,,,0.26000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11597.jpg,catalog/products/11597.jpg,catalog/products/11597.jpg,"catalog/products/11597.jpg,catalog/products/11598.jpg"
544,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI REDONDO D/E YAM. ARTICULADO,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.",,9.9500,,,,0.29000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11966.jpg,catalog/products/11966.jpg,catalog/products/11966.jpg,"catalog/products/11595.jpg,catalog/products/11596.jpg,catalog/products/11966.jpg"
542,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI REDONDO D/E. YAM.,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,7.2000,,,,0.26000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11593.jpg,catalog/products/11593.jpg,catalog/products/11593.jpg,"catalog/products/11593.jpg,catalog/products/11594.jpg,catalog/products/11890.jpg"
541,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI REDONDO UNIV.,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,7.2000,,,,0.27000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10902.jpg,catalog/products/10902.jpg,catalog/products/10902.jpg,"catalog/products/10902.jpg,catalog/products/10903.jpg,catalog/products/10904.jpg"
539,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 2000 ARTICULADO D/E,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,9.9500,,,,0.34000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10899.jpg,catalog/products/10899.jpg,catalog/products/10899.jpg,"catalog/products/10899.jpg,catalog/products/10900.jpg,catalog/products/10901.jpg"
536,Default,simple,Categorias/Retrovisores,base,RETROVISOR MINI TITAN 2000 D/E YAM. ,"Acabamento com injeção interna,
Articulação em esfera de aço e conformação a frio,
Ajuste com porca e parafuso,
Pintura eletrostática,
Fixação do espelho por contração.

",,7.2000,,,,0.30000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11587.jpg,catalog/products/11587.jpg,catalog/products/11587.jpg,"catalog/products/11587.jpg,catalog/products/11588.jpg,catalog/products/11891.jpg"
